baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ITGA2	1730.73027398218	-1.56014826525991	0.251071570907268	-6.21395827342057	5.16662533331289e-10	4.6499627999816e-08
ITGA8	169.506806235543	1.37453033910623	0.488793820907894	2.81208616048615	0.00492213165746645	0.0216127160720948
ITGB7	71.0129456674969	1.06966024667051	0.349110861027535	3.06395579765748	0.00218431181333356	0.0116381319466075
ITGBL1	49.4854656992274	-2.15591472956738	0.823405037730415	-2.61829188646916	0.00883711780263073	0.033757359975986
ITIH5	174.79943318015	1.14621452983109	0.451290434658505	2.53986001431304	0.0110896845435119	0.0399941915772901
ITM2A	55.2691708235485	1.86385068191716	0.506118629942844	3.68263599015837	0.000230834657649817	0.00202463917603471
ITM2C	4121.77046338382	1.67187630835999	0.372308141666146	4.49057144138196	7.10323444920542e-06	0.000124218691543654
ITPKA	52.1430068000885	1.52481339692823	0.33342369122391	4.57320051652912	4.80330055809456e-06	9.18411865844062e-05
JAG2	86.1878250891084	-1.60970689462675	0.539229048135838	-2.98520063077397	0.00283392382117977	0.01421488945448
JAM2	62.151353014492	1.64193658664217	0.497322251856594	3.30155463688287	0.000961506063830244	0.00608422780202478
JMJD7-PLA2G4B	54.7948476047957	-1.0351807884788	0.3314167244412	-3.12350196033171	0.00178712674752429	0.00995745305304345
JPH2	21.3946424674517	1.15565085493306	0.462330916507802	2.49961837651313	0.0124327154574642	0.0437327033641945
KAL1	91.2932530505023	-2.27572267603058	0.528089066359015	-4.30935389691151	1.63732182895712e-05	0.000241244603161252
KAT2A	170.770462233104	-1.17784592091933	0.299931302677898	-3.92705232966045	8.59932767417443e-05	0.000917737915680398
KCNG3	8.51585062284266	1.86802142747714	0.676148584699573	2.76273805750424	0.00573187459806377	0.024212672068951
KCNH8	99.3389130709982	-2.37586262066162	0.360904290532213	-6.58308222703037	4.60794127220573e-11	5.81341162288097e-09
KCNIP4	10.5228740569757	1.49067363249729	0.542228431950721	2.74916169027589	0.0059747904997846	0.0250048003459569
KCNJ14	18.6417339644538	-2.47581056080314	0.64886093162085	-3.81562587628536	0.000135838186665133	0.00133662505402391
KCNJ3	53.311739209092	-1.94337296507031	0.747838853924201	-2.5986520423119	0.00935905881526739	0.0353120163043333
KCNK2	7.50099014542789	1.65114591220727	0.649023227960834	2.54404748716776	0.0109576186626038	0.0396393117518157
KCNK5	166.354372557776	1.68381394452436	0.281107674303173	5.98992520819043	2.09937559645769e-09	1.50579579583488e-07
KCNMB3	79.1736409176166	-1.34902230088206	0.425151383302067	-3.17303989558842	0.0015085179373112	0.00875014714868938
KCNN4	286.948074234012	-1.42780525090636	0.404815795720108	-3.52704925549286	0.000420218581875128	0.00320609533579674
KCNQ3	15.9956158054319	-1.57420398555786	0.496855488358082	-3.16833369549767	0.00153315435423376	0.00884223307156043
KCNT2	29.9733469723745	1.50423916273378	0.366544228703065	4.10384080539529	4.06347127071601e-05	0.000509918730508146
KCTD12	1016.14247457508	1.71796115756365	0.361897779544237	4.74708952270222	2.06364628337613e-06	4.58479905410452e-05
KCTD16	11.1597303383899	-3.3102841620895	0.897761036996028	-3.6872664614249	0.000226675963809832	0.00199724756516357
KDELC1	39.4072246855994	-1.06868016274381	0.353608354609083	-3.02221412139779	0.00250932979707576	0.0129121740832777
KIAA0226L	897.289023329257	-2.13737527814353	0.563647048812452	-3.79204554099373	0.000149411505518765	0.00144206596515037
KIAA0513	212.971273685229	1.22780781101538	0.345435406550393	3.55437742551229	0.000378875072474909	0.00296100927769384
KIAA0895	75.0158618833982	-1.27338840829849	0.290479321740319	-4.38374890394733	1.16654224595462e-05	0.000184872486823802
KIAA1024	30.8259806735173	-1.57300960486752	0.399965903298435	-3.93285925598968	8.39413907749294e-05	0.000901970989847721
KIAA1199	1296.64079204556	-4.64437320216347	0.482310478729047	-9.62942628657378	6.00638843350018e-22	1.41450447608929e-18
KIAA1211	412.34183601256	1.42786489795362	0.355563562924804	4.01577958722274	5.92496111305841e-05	0.000685103932303726
KIAA1239	27.4315924522815	2.19530178066654	0.786772877170568	2.79026113426964	0.00526655453782111	0.0227317034692823
KIAA1257	22.4222553699363	-3.13791994313679	0.570738510124601	-5.49799932450981	3.84124402092937e-08	1.7508638069591e-06
KIAA1524	300.997289245699	-1.05057374095393	0.280237943470478	-3.74886329789459	0.000177637873614828	0.00165285877460988
KIAA1549	190.499544850301	-2.34869067173954	0.265021603571166	-8.86226118961978	7.84076387346994e-19	7.91357096658074e-16
KIAA1755	27.3898186187404	-1.48562523298876	0.484121170548361	-3.06870536420872	0.00214988507396288	0.0115242322060302
KIAA1958	65.0295973346099	-1.10650984088381	0.361455996655917	-3.06125738989228	0.00220409532362141	0.0117126238897219
KIAA1984	129.067573875551	-1.33925298314275	0.47836088363504	-2.79967076941122	0.00511547508140804	0.022257329608495
KIAA2022	19.2441585239778	2.94806137371382	0.438950796517529	6.7161545145894	1.86582944248507e-11	2.60191819487003e-09
KIF12	51.0660517215384	-1.34022978996822	0.371552193891496	-3.60711041948418	0.000309625920883285	0.00253624015193091
KIF14	430.192324194825	-1.65332884269718	0.349778024587473	-4.72679449958903	2.28091892560828e-06	4.95836683366847e-05
KIF18A	203.511746537803	-1.25053704233181	0.272466226435134	-4.58969560629021	4.43892853345797e-06	8.59206303804947e-05
KIF18B	80.527022742846	-1.89987689936537	0.515260745974978	-3.68721451072392	0.000226722228911704	0.00199724756516357
KIF20A	275.796052861042	-1.3454835622042	0.315017818167254	-4.27113478860373	1.94480813128185e-05	0.00027590500898607
KIF21B	279.650853112775	-1.13411143956213	0.281822619490292	-4.02420303101753	5.7168582240777e-05	0.000668702042270016
KIF26B	102.206608994787	-5.46190763519624	0.853843140088147	-6.39685134043751	1.58613612756724e-10	1.68512056259587e-08
KIF2C	243.122019958781	-1.07999204239709	0.314210590097823	-3.43715990622993	0.000587848441274663	0.00419080447176847
KIF3C	36.4309868653383	-1.56035673472778	0.465659495515578	-3.35085346643723	0.000805629204605896	0.00531949374792505
KIF5C (NC_000002 149793795..149883273)	89.5815972955676	3.1771083377877	0.465511250102258	6.8249872308989	8.79331364858724e-12	1.36537936103888e-09
KIFC3	47.8795078061136	-1.06272586534597	0.404718338284812	-2.62584065216759	0.00864352709384611	0.0332244390195989
KLB	17.6992024138541	1.67259390195004	0.443435207828275	3.77190144675605	0.000162008247923783	0.00154576205314398
KLF15	12.1515609649778	1.47527536943607	0.552145116694928	2.67189788486564	0.00754235966343296	0.0299111821623092
KLF4	1159.08686728201	2.48202838451199	0.341173600050956	7.27497199121294	3.46492334665076e-13	8.02612571937298e-11
KLF7	326.436985244773	-1.30600903733794	0.298795244608413	-4.37091640815615	1.23726156677106e-05	0.000193551852869147
KLF9	650.853927441134	2.04658743567777	0.350065960953551	5.84629088216127	5.02654766028473e-09	3.24743879331201e-07
KLHL29	68.5518231989415	-1.64658727393674	0.344390769294572	-4.78115971955201	1.742868180478e-06	3.99993575019155e-05
KLHL3	89.9616532336497	-1.49932127063878	0.497001093737956	-3.01673636040186	0.00255511931275905	0.0131238952705509
KLHL31	27.1411746906341	-1.70271273204856	0.371482351217265	-4.58356292423893	4.57119238189334e-06	8.81186198583259e-05
KLHL6	197.391551190363	1.43797680312747	0.435627544599103	3.30093177292267	0.000963643129254573	0.00609432149518858
KLK1	97.0714666548272	1.76731198714805	0.58695111638161	3.01100370682151	0.00260385673855359	0.0133257862063608
KLK10	67.0087159757235	-5.08793329294294	0.766655377696576	-6.63653245116429	3.21148260313869e-11	4.16314212682108e-09
KLK11	13.7917646180912	-2.48369942159074	0.811056771090775	-3.06230033472313	0.00219642953276208	0.0116847410846847
KLK6	18.1799893423607	-4.52229187273026	0.94362409392133	-4.79247181357716	1.64738922414998e-06	3.82226760874206e-05
KREMEN1	241.607409750322	1.0113750422952	0.270938698669624	3.73285561369159	0.000189321130628372	0.00173821155021371
KRT16	8.2201442053696	-5.09030004856095	1.16821302817561	-4.35733888065811	1.31653346613891e-05	0.000202642896258635
KRT17	89.2553758650234	-4.36676983416594	0.711008833396743	-6.14165342124417	8.16668931487774e-10	6.99365575874076e-08
KRT19	6949.21769068509	1.41933013761819	0.292966423942039	4.84468533465458	1.26812495708405e-06	3.14361502519256e-05
KRT20	9314.29838776026	2.86238916613755	0.573636398476098	4.98990157134671	6.0410066241862e-07	1.73848113237782e-05
KRT23	343.120432039525	-5.51987809492105	0.934239894718832	-5.90841616390435	3.45412520255953e-09	2.35781589913846e-07
KRT6A	16.9294595016707	-6.59325146226534	1.07025264101559	-6.1604626885189	7.25327040875442e-10	6.36575843948446e-08
KRT6B	14.7806165808429	-2.17024550179861	0.661650085608279	-3.2800502093239	0.00103788613881011	0.00644346710957245
KRT75	7.02151311118131	-4.93622560742176	1.19446749894972	-4.13257423225173	3.58722856682387e-05	0.000458478311022781
KRT8	13999.8103541901	1.2544418821427	0.320688108386873	3.91171936013717	9.16413658924416e-05	0.000967782137563677
KRT80	57.5446854353749	-3.75362794617258	0.69307565910829	-5.41589925550407	6.09814318410467e-08	2.61905055293006e-06
L1CAM	20.7616200020801	2.6029717466126	0.725030509401421	3.59015477674394	0.000330481666205033	0.00266065040558428
L1TD1	1575.08443094707	-4.370585636676	1.04287920988518	-4.19088384853045	2.77869890365792e-05	0.000371457100366002
L3MBTL1	43.080308898451	-1.38684386487848	0.362226883565431	-3.82866078637691	0.000128842445249244	0.0012793701696218
LAMA5	293.534595873509	-2.15390446269021	0.461043121469512	-4.67180695772	2.98561495848256e-06	6.19482222663122e-05
LAMP3	81.6527112571404	-1.12079365259882	0.402992195418362	-2.78117954973118	0.00541617725870348	0.0232121882515863
LANCL3	20.4317833850129	1.2576054791794	0.32220913011072	3.90307214059159	9.4979377934565e-05	0.000994854418247148
LCK	75.4652241859147	-1.43293897831611	0.573916268309973	-2.49677358429954	0.0125328950143371	0.0439319788024268
LCN2	2285.74608601426	-2.60388890063667	0.729107092512915	-3.5713394196485	0.000355160274540352	0.0028193340894692
LDHD	64.171172467146	1.98121156688242	0.520344566141575	3.80749929142794	0.000140379141266301	0.00136891460737945
LDLRAD3	54.8726481724062	-1.32654347222169	0.432351751063079	-3.06820423176256	0.00215349386109536	0.0115391991874393
LEF1	151.706797469305	-1.96707920797915	0.390509992002985	-5.03720582894615	4.72376739972869e-07	1.41113812596546e-05
LEMD1	14.6649299049622	-5.0497121829779	1.0443723189263	-4.83516471230241	1.33035432244306e-06	3.26920114367312e-05
LGALS2	66.3192164000818	3.08248501729651	0.54943567451252	5.61027461500641	2.02005803448369e-08	1.01578007214429e-06
LGALS3	3953.41127523634	1.44261953762888	0.257696472727676	5.59813458973256	2.16670518475854e-08	1.06674370246126e-06
LGALS4	5867.85173746124	1.79145109601578	0.360748660890226	4.96592583765935	6.83740821681861e-07	1.90933948821437e-05
LGI1	7.94114445422429	3.23716997378771	0.97107675955587	3.33358814525461	0.000857335017955349	0.00556972128906164
LGI4	43.9045728403139	2.94973983606445	0.335572065156056	8.79018292149166	1.49316651775325e-18	1.40656285972356e-15
LGMN	770.694408483976	1.10877721121478	0.250607872391128	4.424351081375	9.67326020767496e-06	0.000159009876925989
LGR4	1760.49631697276	1.06757543667756	0.261939010935206	4.07566415123115	4.58832014341028e-05	0.000561810776658469
LGR5	347.493460773703	-3.23347962020412	0.538291154069492	-6.00693434354056	1.89064032358521e-09	1.37447637634664e-07
LGR6	61.1658395125765	-2.58778470057448	0.594002723831602	-4.35651992280782	1.32146670157427e-05	0.000203174661820725
LIF	140.836476654405	-1.27905232008179	0.315009707592044	-4.06035842469413	4.8997440413689e-05	0.000591232991499082
LIFR	239.37606373355	2.29787206547256	0.405400510475657	5.66815286635053	1.44345157713822e-08	7.84460414806269e-07
LILRB5	31.8000061432088	2.2665911844683	0.559632568170673	4.05014167041302	5.11866347096275e-05	0.000610352024005938
LIPE	13.9787771149534	-1.15524611808654	0.420633134609999	-2.74644582899456	0.00602448341254347	0.0251702988229566
LIPG	344.366250136947	-1.15928830739036	0.321805178068346	-3.60245386463033	0.000315227359665663	0.00257309643612917
LIPH	842.589441779406	1.40075205186387	0.302022739246349	4.63790261408538	3.51962543011422e-06	7.07658072559677e-05
LMCD1	95.5579285786341	-1.0677236237579	0.42722150946132	-2.49922721612069	0.0124464480113492	0.0437701120956606
LMOD1	199.088728782165	1.95116061282496	0.407811675134104	4.78446481990331	1.71443521027357e-06	3.95601891317874e-05
LMTK3	21.1641638828503	-3.5239179304056	0.669025550013156	-5.26723968962965	1.38490335155833e-07	5.17690062368231e-06
LOC100132247	203.355361908169	-1.25149672463136	0.408447778850086	-3.06403116734955	0.00218376158071579	0.0116381319466075
LOC100506127	27.5546323645401	-2.06760270277296	0.462824757812867	-4.46735544689454	7.91924877867634e-06	0.000135073521006129
LOC100652901	19.1709912745921	-1.95175110762669	0.704995215518287	-2.76846007556495	0.00563218857781107	0.0238772351048516
LOC100996451	86.8184891261224	1.03340516635979	0.283281342149028	3.64798175029875	0.000264308407089118	0.00224721740979512
LOC100996515	15.6403875528571	-1.15637836047886	0.395967294052535	-2.92038857210625	0.00349595190338398	0.0166210633899111
LOC100996575	102.652932460889	-1.26589068283116	0.360091807403022	-3.5154664916171	0.000438982152577572	0.00331701487482411
LOC100996634	29.6556390532477	-2.1088710317692	0.622182492121426	-3.38947343982419	0.000700269923063754	0.00478472631184277
LOC101059980	23.0815050586112	-1.37600222754588	0.562273367095722	-2.4472121712847	0.0143966062108757	0.0487009925208698
LOC101060028	32.0099054797935	-2.26578616145735	0.502142796575374	-4.5122347207011	6.41481410859104e-06	0.000115027060094405
LOC101060092	309.404084402341	1.78358636049935	0.411046034484442	4.33914017133488	1.43041268435697e-05	0.000215937299465427
LOC101060163	38.387533135633	-4.46537018940364	0.913513496085112	-4.88812722367005	1.01799738572902e-06	2.61532782915474e-05
LOC101060175	8.4648514127624	1.49981649963302	0.608613766084277	2.46431576676715	0.0137275115060655	0.0470686089737214
LOC285423	20.9209906192001	1.46356529838424	0.514689458684939	2.84358902963301	0.0044608544827476	0.0199910795563665
LOC728392	9.90773019087166	1.27619980987184	0.414637075196765	3.07787191790851	0.00208484501644559	0.0112825967377925
LOC728888	131.550183962221	-1.25330895053688	0.454962219421443	-2.75475390490811	0.00587362963020319	0.0246860162625732
LOC729162	37.5868198798031	-1.24579479580513	0.475034956743445	-2.622532885465	0.00872788442852474	0.0334849326568163
LOC730268	87.4206467708765	-1.20398242916226	0.279697968216447	-4.30458053320767	1.67302425751601e-05	0.000244972360193796
LOX	184.333408346433	-1.28721616882748	0.525545083363414	-2.44929732876478	0.0143135237554974	0.0485128545610885
LOXL2	248.552304390379	-1.79506269072382	0.395854213089889	-4.53465602074115	5.7697438732995e-06	0.000105741220401715
LPAR1	216.206662464061	1.8662641706801	0.34809307638863	5.36139411344253	8.25821241802325e-08	3.39210876356595e-06
LPCAT1	313.251613311852	-1.29468159077451	0.25412016714106	-5.09476129084964	3.49180941607283e-07	1.10626159302935e-05
LPHN3	244.638829114687	1.41923827813944	0.451879692111851	3.14074366012479	0.00168519461169289	0.00952767234901574
LPIN1	598.620019140703	-1.18507924295416	0.286554483593903	-4.13561577571971	3.54004080054781e-05	0.000454321312549869
LPL	113.273668269349	-2.13392703293974	0.659624030607961	-3.23506563424159	0.001216147712532	0.00731986260534274
LRCH2	42.4556342523475	1.0271062915947	0.374688565625544	2.74122667682678	0.00612102632648402	0.025490746240265
LRMP	128.878193573146	1.85510354888418	0.454765325601076	4.07925460550942	4.5180333620866e-05	0.000555128794837249
LRP2	8.10109588446775	-5.16737570950367	1.0465857221108	-4.93736499584751	7.9185186265591e-07	2.11110694704302e-05
LRP4	1581.68160431542	-3.15973199975439	0.664781673707999	-4.75303716200558	2.00383499006095e-06	4.48719309184806e-05
LRP5L	58.6079323399672	-1.54621812964662	0.490956207528274	-3.14940132324852	0.00163605349727015	0.00931028429980957
LRP8	292.128150895863	-2.73131633720097	0.450432868498625	-6.06375894881949	1.32976408589876e-09	1.05559362549154e-07
LRRC1	797.477930018045	1.34761883599973	0.172938452740341	7.79247654090624	6.57083734213241e-15	2.57905365678697e-12
LRRC16B	13.1467917536474	-2.02933123349227	0.57782819288985	-3.51199761185609	0.000444751995493301	0.00335417073192234
LRRC19	979.125006655168	1.78686831760938	0.392208368929147	4.55591583241352	5.21578200961501e-06	9.82436436718971e-05
LRRC2	47.1004957047595	-1.0832568210937	0.366170487697249	-2.95834005603788	0.00309300707063166	0.0151540186921031
LRRC36	19.0234669009139	-2.35110684539101	0.401747627416002	-5.85219845730783	4.85117264448646e-09	3.1588511274928e-07
LRRC6	117.278141453976	-1.63210728223793	0.365618094151436	-4.46396747957971	8.04557811052795e-06	0.000136475412607155
LRRC61	32.8219564222527	-1.0251321465741	0.274757735775855	-3.73104016045026	0.00019069081912876	0.00174671149574458
LRRC8E	27.5176689912844	-1.68038978791086	0.442422308592545	-3.7981579031505	0.000145775449606861	0.00140986112453453
LRRIQ4	14.5970694982082	-3.00122520501509	0.65434954972197	-4.58657793268185	4.50570260826079e-06	8.70886646082683e-05
LRRN2	19.4821012387528	3.22006390866078	0.458981811596479	7.01566778313156	2.2885324936188e-12	4.0421205168542e-10
LRSAM1	158.314435724484	-1.19204644577614	0.280395200622356	-4.25130830745431	2.12525367806006e-05	0.000297031003669522
LSP1	195.302900456918	1.27660821492123	0.352193125698478	3.62473916090619	0.000289253239888035	0.00241129692012858
LTBP2	202.702080794811	-1.53455872948944	0.389628125044357	-3.93852145379582	8.19852645155599e-05	0.000887022808273248
LTBP4	256.700499251242	1.0294555051569	0.295779615019466	3.48048159129947	0.000500513217993631	0.00367580653339398
LTK	59.4797726878839	1.25839872329413	0.464895843492169	2.70684012539538	0.00679269606632398	0.0275095429685176
LXN	237.613928972258	1.32372328175541	0.313168904401932	4.2268669179763	2.36967722045183e-05	0.000323825330028863
LY6G6D	22.3335305356482	-6.92593071752599	1.15068987582999	-6.01893773726857	1.75565378854125e-09	1.31256021333798e-07
LY9	23.954735257323	1.63466872019473	0.620006213089046	2.6365360309058	0.00837573045887181	0.0323977748108017
LY96	14.2927226054043	1.5074618474096	0.475710032239767	3.16886705187206	0.00153034379238069	0.00883323438984444
LYNX1	14.1397586786169	1.56081972712835	0.430136575375749	3.62866079399289	0.000284895282225834	0.00237917868667319
LYPD5	19.9691765299245	-1.33245870665733	0.51729740586625	-2.57580782649787	0.0100006211224581	0.0370694586727002
LYPD8	80.4455733475441	2.18675075781223	0.684618232665844	3.19411703263761	0.00140259243982165	0.00823956478130694
LYVE1	87.0702424629143	3.58870126250278	0.511520749690318	7.01574914541675	2.28720099683811e-12	4.0421205168542e-10
LZTS1	14.4774603433266	-1.76613792419862	0.627963419315238	-2.81248536120863	0.0049160261120239	0.0215993311451796
MACC1	1121.23778708257	-1.54049020050231	0.337346025776956	-4.56649873658461	4.95938025665537e-06	9.45463746706787e-05
MAF	377.530541571485	1.23516779052629	0.320151826358506	3.85806885619059	0.000114286454394626	0.00115678194885105
MAFB	68.7756819979287	1.06900947082856	0.384017399203274	2.78375269726436	0.00537339870938668	0.0230821879093186
MALL	1462.01667670584	1.81320682935325	0.410930263012033	4.41244413605079	1.02210172169455e-05	0.000165432959078396
MAMDC2	106.789701172259	3.87245766202741	0.573170330519663	6.75620745846432	1.41650556780671e-11	2.10686564980093e-09
MAOA	2384.84073065375	1.83429543576578	0.425562932959442	4.31028008715364	1.630479023051e-05	0.000240487146093013
MAP6	9.57283010768773	1.60445086198315	0.543554933952258	2.95177315440222	0.00315954952653465	0.0154212210051588
MAPK3	455.595183151387	1.02239407540237	0.294452037064632	3.47219223067544	0.000516226547157426	0.00376576206057534
MARCH1	81.4138649152815	1.00634588829956	0.353342077909769	2.84807825394785	0.00439841078858294	0.0197488225111779
MARCKS	2814.54081839672	1.12324247209163	0.255154275556998	4.4022090934577	1.07154212480897e-05	0.000172447496851375
MASP1	28.1575558397369	1.67058125026766	0.58147426757721	2.87300976744571	0.00406581545829792	0.0186707742690119
MAST4	333.810716492589	-1.12396108544374	0.233475182509713	-4.81404949923094	1.47902147313621e-06	3.51827835276341e-05
MAT1A	14.9021330747535	-4.64998142953177	1.13976087989125	-4.07978683210766	4.50770179777448e-05	0.000554341396018742
MATN2	428.795214235124	1.86283719083866	0.42464720964974	4.3867877817334	1.15036929414088e-05	0.00018387690188021
MBOAT1	414.415770112389	1.17036789387527	0.265095952003934	4.41488406378195	1.01064138921008e-05	0.000164142101488947
MCIN	7.4255665796919	-4.37773852233069	0.950205879699397	-4.60714737285736	4.08230681084927e-06	7.9893345204017e-05
MCOLN2	92.3931749833356	1.2687627805625	0.400598639194245	3.16716697569034	0.00153931905484244	0.00887054577688569
MCOLN3	48.4780935554793	-2.19155278332589	0.736420572088899	-2.97595269114961	0.00292079915858675	0.014532004264377
MDFI	26.1839293927511	-3.77285295705679	0.521858733721914	-7.22964418004212	4.84261142027429e-13	1.10364676400767e-10
ME2	1109.62122622192	1.03305105488723	0.278298477406087	3.71202553645245	0.000205607237218234	0.00184693595797434
MEF2C	372.96086570171	1.16929736370939	0.270335823526963	4.32535114456544	1.52289077592346e-05	0.000227227525488897
MEGF6	110.066714713093	-1.89587359733497	0.565332947396714	-3.3535522846585	0.000797813391871915	0.00529005313334123
MEP1B	37.564662055323	2.26505051364288	0.674531804892819	3.35795954647801	0.000785201036197927	0.00522604363705922
MET	2049.86906473615	-1.44269399373559	0.266738835409079	-5.40863872155333	6.35055882701064e-08	2.71097873793536e-06
METRNL	100.236658400531	1.18245150137176	0.227316791538019	5.20177807090857	1.97390853574168e-07	6.98314615413191e-06
METTL13	193.69926838602	-1.1825033930626	0.214253537266739	-5.51917792419183	3.40589213289503e-08	1.57272077901329e-06
METTL22	41.1610456933801	-1.0146248897135	0.289982584331495	-3.49891664029597	0.000467152605607708	0.00347780101013536
METTL7A	935.570296845747	1.64190400036399	0.364890191680911	4.4997208414958	6.80427585142985e-06	0.000120481726542235
MEX3A	71.3029646245457	-2.20843954466126	0.544079910662151	-4.05903526556156	4.92758722445665e-05	0.000594012516525424
MFAP2	53.6933858814696	-2.378038268625	0.480402987090485	-4.95009051260767	7.41789750394976e-07	2.0234535083168e-05
MFAP4	241.794856444571	2.05451409685788	0.388982264046183	5.28176805668947	1.27943112151759e-07	4.87287378626511e-06
MFAP5	106.370700587766	1.90011775377206	0.544975269367399	3.48661280717874	0.000489179027078896	0.00360945151573096
MFSD4	348.24369135477	2.61333139927692	0.510331571166859	5.12084994722473	3.04161606031276e-07	9.81233674251582e-06
MGAM	27.4291895782095	-1.15762473853513	0.392858738454834	-2.94666918467495	0.00321216646770291	0.0156140781900089
MGAT3	55.0160982338395	1.13214706756737	0.424385526506195	2.66773251408433	0.00763650286570791	0.0301904188605408
MGAT4A	1299.95957599871	1.15747825315859	0.234497442669739	4.93599520737099	7.97430654016316e-07	2.1140140977956e-05
MICALCL	80.1795976992717	1.04387460865706	0.3280700895124	3.18186461377366	0.0014633020418366	0.00852285979025193
MIER3	1532.4695880099	1.58779416731784	0.247480768598779	6.4158284957164	1.40059052978234e-10	1.4992684989261e-08
MIPEP	370.806672830806	-1.21519181803752	0.446715972161723	-2.72027841797782	0.00652269709925588	0.0268001483025547
MKI67	5168.2077834726	-1.27035525879443	0.362914924008361	-3.50042165464973	0.000464522759441554	0.00346963489210639
MLL4	337.224828637896	-1.07035644448909	0.298145975739041	-3.59004156214385	0.000330625239638104	0.00266065040558428
MLXIPL	85.866752486883	-3.22151139201299	0.536346133930024	-6.00640367892218	1.89683576353571e-09	1.37447637634664e-07
MME	182.661969853414	-1.52656505533741	0.536299667627286	-2.84647772035975	0.00442058224651757	0.0198231758626764
MMP10	66.4080174753693	-1.73103403731754	0.639386851461438	-2.70733443041711	0.00678258934453432	0.0274843669166246
MMP11	111.531473229357	-3.59448691298024	0.597917917990856	-6.01167284810357	1.83618590079748e-09	1.35131806136814e-07
MMP13	12.2091176324138	-4.24877838236634	0.991094908473267	-4.28695410100671	1.81139702088089e-05	0.000260140797491652
MMP28	92.3413910594274	2.09418557349882	0.568129147772776	3.68610831130317	0.000227709469594434	0.00200469458278465
MMP3	335.918978853472	-2.30911602697305	0.936716092282597	-2.4651183490893	0.0136968002839938	0.0469861102240429
MMP7	195.439011910603	-5.99969031085384	0.842756105612903	-7.11913004354979	1.08610399204702e-12	2.12338336065374e-10
MMRN1	126.204545786228	2.48803114182858	0.635178473836738	3.91705834550699	8.96360601869299e-05	0.000950869016847838
MOCOS	67.2228878717076	-1.40816175566284	0.340754409637966	-4.13248285520045	3.58865542810471e-05	0.000458478311022781
MOCS1	65.2496227329361	1.23802769835997	0.343893038836428	3.60003710034047	0.000318171779807139	0.00258859017107682
MOGAT2	91.4496558165225	1.70564169707544	0.60644763773004	2.81251272320845	0.00491560787693912	0.0215993311451796
MORC2	324.802210537199	-1.14739049885032	0.261013453787964	-4.39590558340495	1.10311878957765e-05	0.000176724132616011
MORC4	358.477439673623	-1.0057953665631	0.25009600789099	-4.02163703069382	5.77950698372434e-05	0.000673798957755981
MOV10L1	7.19645653888103	-2.27094912722604	0.661942475355942	-3.43073486257986	0.000601948635809776	0.00426770407626299
MPC1	349.939828008771	1.18937916957764	0.332977929702388	3.57194595642027	0.000354338543025793	0.00281597503540746
MPEG1	638.383022266955	1.70979510068503	0.448899495683137	3.80885948219447	0.000139609264787732	0.00136562766570849
MPND	70.6393159082859	1.04353866951819	0.219797851766463	4.74772005791466	2.05722506958488e-06	4.57773074539124e-05
MPZ	20.13295127543	1.45590434396863	0.475458968566196	3.062103020917	0.00219787793998983	0.0116847410846847
MRGPRF	19.1800996452264	1.31342598255336	0.471354436885485	2.78649330476644	0.00532817187519605	0.0229393871409263
MS4A12	190.224818828868	3.69809157198401	0.57567554633784	6.42391638051923	1.32812178511955e-10	1.44356621721071e-08
MS4A2	79.4643129231399	2.49542764400609	0.468557496373733	5.32576612970391	1.00528409244292e-07	4.0239842000619e-06
MS4A4A	87.610380026529	1.96968332293062	0.492941984912212	3.99577107087236	6.44840251337859e-05	0.000728927420112315
MS4A6A	262.501857511406	1.41329026504973	0.418484998086994	3.37715873092285	0.000732387725309907	0.00496575746575287
MS4A7	257.494084558446	1.92217739929869	0.491877703421081	3.90783600461999	9.31264802002866e-05	0.000979075271748549
MS4A8B	41.5559584824205	1.95592014432667	0.563022146394782	3.47396662254065	0.00051282482173915	0.0037448138145603
MSH5	118.630542515564	-1.00092521222031	0.349352492373854	-2.86508679362501	0.00416894959512088	0.019020748394917
MSI2	310.111976845006	-1.1149616422851	0.246096499772666	-4.53058716119514	5.88199810159016e-06	0.000106691441817033
MSLN	46.6815267536559	-2.06600268668111	0.628742105367789	-3.28593022328699	0.00101646186072443	0.0063383080723902
MSX1	42.2437426329986	-3.22722825165201	0.712249451472646	-4.53103648585393	5.86949993578712e-06	0.000106601586237368
MSX2	55.9665397182476	-4.42664397690664	1.17805777910249	-3.75757798592791	0.000171565906490617	0.00161078156725078
MT1E	307.830388349211	2.64155150360065	0.725041094481346	3.64331280489731	0.00026915141635007	0.00227458702932206
MT1F	28.9132740513802	2.65459445852726	0.582169945777532	4.55982737992743	5.11956866152001e-06	9.65814488481679e-05
MT1G	99.8337258659756	3.12339251123558	0.570729975542371	5.47262741591132	4.43411730132451e-08	2.00172771462349e-06
MT1H	14.3472601057973	3.64284729667637	0.648538465796674	5.61701038380421	1.94289751111489e-08	9.87523087483936e-07
MT1M	40.107868187756	4.04687381910888	0.640219297112427	6.32107441522216	2.59750892391589e-10	2.60303553864763e-08
MT1X	61.1873551753136	1.75329530948395	0.498134746307995	3.51972096401381	0.000432001025017144	0.00327458800445677
MT2A	381.443584779415	1.86155500081894	0.469181046650057	3.96766880101062	7.25791027106101e-05	0.000802216008382712
